Servo Motion,Servo Position,EMG Value,EMG Voltage,Flex Value
Finger Closing,151,832,4066.47,383
Finger Closing,152,860,4203.32,380
Finger Closing,153,909,4442.82,380
Finger Closing,154,985,4814.27,375
Finger Closing,155,795,3885.63,373
Finger Closing,156,658,3216.03,370
Finger Closing,157,493,2409.58,372
Finger Closing,158,422,2062.56,372
Finger Closing,159,397,1940.37,371
Finger Closing,160,427,2087,369
Finger Closing,161,428,2091.89,367
Finger Closing,162,486,2375.37,366
Finger Closing,163,494,2414.47,364
Finger Closing,164,507,2478.01,362
Finger Closing,165,464,2267.84,369
Finger Closing,166,449,2194.53,358
Finger Closing,167,430,2101.66,358
Finger Closing,168,501,2448.68,356
Finger Closing,169,592,2893.45,356
Finger Opening,170,518,2531.77,357
Finger Opening,170,488,2385.14,356
Finger Opening,169,435,2126.1,356
Finger Opening,168,370,1808.41,356
Finger Opening,167,344,1681.33,360
Finger Opening,166,327,1598.24,355
Finger Opening,165,338,1652,356
Finger Opening,164,292,1427.17,356
Finger Opening,163,315,1539.59,352
Finger Opening,162,486,2375.37,357
Finger Opening,161,845,4130.01,357
Finger Opening,160,788,3851.42,361
Finger Opening,159,792,3870.97,360
Finger Opening,158,687,3357.77,362
Finger Opening,157,680,3323.56,362
Finger Opening,156,722,3528.84,365
Finger Opening,155,744,3636.36,370
Finger Opening,154,671,3279.57,370
Finger Opening,153,605,2956.99,370
Finger Opening,152,552,2697.95,372
Finger Opening,151,516,2521.99,375
Finger Opening,150,512,2502.44,376
Finger Opening,149,601,2937.44,379
Finger Opening,148,535,2614.86,382
Finger Opening,147,631,3084.07,384
Finger Opening,146,602,2942.33,386
Finger Opening,145,789,3856.3,387
Finger Opening,144,832,4066.47,391
Finger Opening,143,984,4809.38,394
Finger Opening,142,984,4809.38,396
Finger Opening,141,984,4809.38,398
Finger Opening,140,984,4809.38,401
Finger Opening,139,984,4809.38,402
Finger Opening,138,984,4809.38,408
Finger Opening,137,984,4809.38,413
Finger Opening,136,984,4809.38,418
Finger Opening,135,984,4809.38,422
Finger Opening,134,985,4814.27,429
Finger Opening,133,984,4809.38,434
Finger Opening,132,984,4809.38,434
Finger Opening,131,893,4364.61,443
Finger Opening,130,919,4491.69,448
Finger Opening,129,732,3577.71,452
Finger Opening,128,742,3626.59,456
Finger Opening,127,893,4364.61,462
Finger Opening,126,901,4403.71,463
Finger Opening,125,882,4310.85,466
Finger Opening,124,859,4198.44,483
Finger Opening,123,808,3949.17,473
Finger Opening,122,984,4809.38,473
Finger Opening,121,984,4809.38,474
Finger Opening,120,984,4809.38,477
Finger Opening,119,985,4814.27,477
Finger Opening,118,984,4809.38,454
Finger Opening,117,984,4809.38,467
Finger Opening,116,984,4809.38,461
Finger Opening,115,976,4770.28,399
Finger Opening,114,985,4814.27,394
Finger Opening,113,985,4814.27,401
Finger Opening,112,985,4814.27,476
Finger Opening,111,985,4814.27,484
Finger Opening,110,985,4814.27,486
Finger Opening,109,984,4809.38,471
Finger Opening,108,984,4809.38,489
Finger Opening,107,985,4814.27,488
Finger Opening,106,920,4496.58,489
Finger Opening,105,840,4105.57,489
Finger Opening,104,793,3875.86,489
Finger Opening,103,757,3699.9,489
Finger Opening,102,843,4120.23,490
Finger Opening,101,965,4716.52,490
Finger Opening,100,985,4814.27,490
Finger Opening,99,985,4814.27,490
Finger Opening,98,985,4814.27,490
Finger Opening,97,985,4814.27,490
Finger Opening,96,985,4814.27,490
Finger Opening,95,985,4814.27,491
Finger Opening,94,985,4814.27,508
Finger Opening,93,985,4814.27,490
Finger Opening,92,984,4809.38,490
Finger Opening,91,984,4809.38,489
Finger Closing,90,985,4814.27,488
Finger Closing,90,985,4814.27,485
Finger Closing,91,985,4814.27,483
Finger Closing,92,985,4814.27,481
Finger Closing,93,985,4814.27,484
Finger Closing,94,985,4814.27,484
Finger Closing,95,985,4814.27,485
Finger Closing,96,985,4814.27,485
Finger Closing,97,984,4809.38,483
Finger Closing,98,985,4814.27,483
Finger Closing,99,985,4814.27,482
Finger Closing,100,985,4814.27,482
Finger Closing,101,985,4814.27,483
Finger Closing,102,985,4814.27,482
Finger Closing,103,984,4809.38,483
Finger Closing,104,985,4814.27,484
Finger Closing,105,979,4784.95,483
Finger Closing,106,956,4672.53,483
Finger Closing,107,878,4291.3,484
Finger Closing,108,985,4814.27,484
Finger Closing,109,985,4814.27,484
Finger Closing,110,985,4814.27,484
Finger Closing,111,985,4814.27,482
Finger Closing,112,985,4814.27,480
Finger Closing,113,952,4652.98,478
Finger Closing,114,848,4144.67,476
Finger Closing,115,948,4633.43,474
Finger Closing,116,935,4569.89,473
Finger Closing,117,964,4711.63,469
Finger Closing,118,956,4672.53,467
Finger Closing,119,842,4115.35,467
Finger Closing,120,746,3646.14,465
Finger Closing,121,777,3797.65,467
Finger Closing,122,672,3284.46,464
Finger Closing,123,831,4061.58,462
Finger Closing,124,729,3563.05,457
Finger Closing,125,743,3631.48,456
Finger Closing,126,963,4706.74,452
Finger Closing,127,984,4809.38,449
Finger Closing,128,885,4325.51,449
Finger Closing,129,918,4486.8,441
Finger Closing,130,846,4134.9,440
Finger Closing,131,716,3499.51,441
Finger Closing,132,755,3690.13,435
Finger Closing,133,768,3753.67,443
Finger Closing,134,739,3611.93,448
Finger Closing,135,865,4227.76,448
Finger Closing,136,985,4814.27,447
Finger Closing,137,973,4755.62,440
Finger Closing,138,984,4809.38,443
Finger Closing,139,985,4814.27,442
Finger Closing,140,954,4662.76,442
Finger Closing,141,909,4442.82,440
Finger Closing,142,886,4330.4,438
Finger Closing,143,787,3846.53,443
Finger Closing,144,773,3778.1,435
Finger Closing,145,843,4120.23,433
Finger Closing,146,747,3651.03,431
Finger Closing,147,876,4281.52,422
Finger Closing,148,780,3812.32,427
Finger Closing,149,682,3333.33,425
Finger Closing,150,593,2898.34,423
Finger Closing,151,563,2751.71,419
Finger Closing,152,568,2776.15,410
Finger Closing,153,663,3240.47,402
Finger Closing,154,749,3660.8,414
Finger Closing,155,703,3435.97,407
Finger Closing,156,720,3519.06,411
Finger Closing,157,767,3748.78,408
Finger Closing,158,740,3616.81,407
Finger Closing,159,739,3611.93,405
Finger Closing,160,676,3304.01,405
Finger Closing,161,590,2883.68,364
Finger Closing,162,576,2815.25,401
Finger Closing,163,516,2521.99,400
Finger Closing,164,613,2996.09,397
Finger Closing,165,817,3993.16,397
Finger Closing,166,824,4027.37,393
Finger Closing,167,723,3533.72,386
Finger Closing,168,607,2966.76,387
Finger Closing,169,613,2996.09,387
Finger Opening,170,538,2629.52,387
Finger Opening,170,471,2302.05,386
Finger Opening,169,379,1852.39,385
Finger Opening,168,391,1911.05,383
Finger Opening,167,551,2693.06,382
Finger Opening,166,677,3308.9,381
Finger Opening,165,631,3084.07,430
Finger Opening,164,724,3538.61,378
Finger Opening,163,735,3592.38,378
Finger Opening,162,710,3470.19,377
Finger Opening,161,736,3597.26,377
Finger Opening,160,814,3978.49,377
Finger Opening,159,861,4208.21,378
Finger Opening,158,685,3348,379
Finger Opening,157,621,3035.19,384
Finger Opening,156,573,2800.59,382
Finger Opening,155,671,3279.57,385
Finger Opening,154,554,2707.72,384
Finger Opening,153,574,2805.47,386
Finger Opening,152,600,2932.55,386
Finger Opening,151,482,2355.82,394
Finger Opening,150,544,2658.85,391
Finger Opening,149,616,3010.75,396
Finger Opening,148,543,2653.96,399
Finger Opening,147,515,2517.11,401
Finger Opening,146,553,2702.83,403
Finger Opening,145,776,3792.77,408
Finger Opening,144,794,3880.74,408
Finger Opening,143,984,4809.38,415
Finger Opening,142,899,4393.94,416
Finger Opening,141,985,4814.27,420
Finger Opening,140,984,4809.38,406
Finger Opening,139,837,4090.91,432
Finger Opening,138,946,4623.66,436
Finger Opening,137,984,4809.38,439
Finger Opening,136,984,4809.38,447
Finger Opening,135,985,4814.27,449
Finger Opening,134,984,4809.38,453
Finger Opening,133,985,4814.27,457
Finger Opening,132,985,4814.27,459
Finger Opening,131,984,4809.38,462
Finger Opening,130,985,4814.27,465
Finger Opening,129,985,4814.27,467
Finger Opening,128,984,4809.38,457
Finger Opening,127,984,4809.38,472
Finger Opening,126,985,4814.27,474
Finger Opening,125,984,4809.38,475
Finger Opening,124,984,4809.38,477
Finger Opening,123,985,4814.27,478
Finger Opening,122,984,4809.38,479
Finger Opening,121,984,4809.38,483
Finger Opening,120,985,4814.27,479
Finger Opening,119,984,4809.38,480
Finger Opening,118,985,4814.27,481
Finger Opening,117,985,4814.27,482
Finger Opening,116,984,4809.38,461
Finger Opening,115,984,4809.38,464
Finger Opening,114,984,4809.38,472
Finger Opening,113,984,4809.38,481
Finger Opening,112,984,4809.38,480
Finger Opening,111,984,4809.38,481
Finger Opening,110,984,4809.38,480
Finger Opening,109,885,4325.51,476
Finger Opening,108,865,4227.76,483
Finger Opening,107,728,3558.16,484
Finger Opening,106,683,3338.22,481
Finger Opening,105,717,3504.4,481
Finger Opening,104,895,4374.39,488
Finger Opening,103,780,3812.32,488
Finger Opening,102,843,4120.23,487
Finger Opening,101,720,3519.06,487
Finger Opening,100,796,3890.52,487
Finger Opening,99,937,4579.67,483
Finger Opening,98,893,4364.61,484
Finger Opening,97,934,4565,481
Finger Opening,96,984,4809.38,392
Finger Opening,95,985,4814.27,384
Finger Opening,94,985,4814.27,396
Finger Opening,93,984,4809.38,408
Finger Opening,92,985,4814.27,380
Finger Opening,91,985,4814.27,336
Finger Closing,90,985,4814.27,395
Finger Closing,90,984,4809.38,371
Finger Closing,91,985,4814.27,464
Finger Closing,92,984,4809.38,476
Finger Closing,93,985,4814.27,480
Finger Closing,94,985,4814.27,480
Finger Closing,95,985,4814.27,482
Finger Closing,96,985,4814.27,476
Finger Closing,97,985,4814.27,478
Finger Closing,98,985,4814.27,482
Finger Closing,99,985,4814.27,477
Finger Closing,100,985,4814.27,477
Finger Closing,101,984,4809.38,466
Finger Closing,102,985,4814.27,476
Finger Closing,103,985,4814.27,476
Finger Closing,104,985,4814.27,472
Finger Closing,105,985,4814.27,478
Finger Closing,106,985,4814.27,475
Finger Closing,107,984,4809.38,472
Finger Closing,108,984,4809.38,475
Finger Closing,109,984,4809.38,477
Finger Closing,110,922,4506.35,478
Finger Closing,111,760,3714.56,477
Finger Closing,112,716,3499.51,474
Finger Closing,113,737,3602.15,475
Finger Closing,114,808,3949.17,475
Finger Closing,115,839,4100.68,477
Finger Closing,116,984,4809.38,479
Finger Closing,117,966,4721.41,478
Finger Closing,118,984,4809.38,478
Finger Closing,119,984,4809.38,477
Finger Closing,120,984,4809.38,475
Finger Closing,121,984,4809.38,473
Finger Closing,122,984,4809.38,475
Finger Closing,123,984,4809.38,473
Finger Closing,124,984,4809.38,471
Finger Closing,125,984,4809.38,471
Finger Closing,126,984,4809.38,470
Finger Closing,127,984,4809.38,467
Finger Closing,128,984,4809.38,467
Finger Closing,129,984,4809.38,464
Finger Closing,130,984,4809.38,459
Finger Closing,131,984,4809.38,453
Finger Closing,132,984,4809.38,445
Finger Closing,133,984,4809.38,448
Finger Closing,134,984,4809.38,438
Finger Closing,135,984,4809.38,447
Finger Closing,136,890,4349.95,455
Finger Closing,137,984,4809.38,458
Finger Closing,138,961,4696.97,456
Finger Closing,139,910,4447.7,464
Finger Closing,140,984,4809.38,453
Finger Closing,141,949,4638.32,450
Finger Closing,142,984,4809.38,451
Finger Closing,143,984,4809.38,444
Finger Closing,144,984,4809.38,447
Finger Closing,145,982,4799.61,446
Finger Closing,146,984,4809.38,444
Finger Closing,147,984,4809.38,444
Finger Closing,148,984,4809.38,441
Finger Closing,149,984,4809.38,415
Finger Closing,150,905,4423.27,438
Finger Closing,151,984,4809.38,435
Finger Closing,152,913,4462.37,433
Finger Closing,153,798,3900.29,431
Finger Closing,154,689,3367.55,426
Finger Closing,155,972,4750.73,427
Finger Closing,156,832,4066.47,428
Finger Closing,157,916,4477.03,423
Finger Closing,158,812,3968.72,423
Finger Closing,159,751,3670.58,419
Finger Closing,160,706,3450.64,417
Finger Closing,161,762,3724.34,420
Finger Closing,162,833,4071.36,418
Finger Closing,163,985,4814.27,413
Finger Closing,164,978,4780.06,410
Finger Closing,165,778,3802.54,405
Finger Closing,166,797,3895.41,402
Finger Closing,167,892,4359.73,399
Finger Closing,168,799,3905.18,393
Finger Closing,169,804,3929.62,394
Finger Opening,170,852,4164.22,392
Finger Opening,170,676,3304.01,391
Finger Opening,169,695,3396.87,388
Finger Opening,168,630,3079.18,386
Finger Opening,167,506,2473.12,384
Finger Opening,166,488,2385.14,381
Finger Opening,165,516,2521.99,380
Finger Opening,164,499,2438.91,380
Finger Opening,163,472,2306.94,378
Finger Opening,162,653,3191.59,379
Finger Opening,161,613,2996.09,380
Finger Opening,160,569,2781.04,380
Finger Opening,159,621,3035.19,380
Finger Opening,158,653,3191.59,383
Finger Opening,157,720,3519.06,385
Finger Opening,156,805,3934.51,385
Finger Opening,155,984,4809.38,389
Finger Opening,154,965,4716.52,390
Finger Opening,153,859,4198.44,391
Finger Opening,152,730,3567.94,395
Finger Opening,151,655,3201.37,396
Finger Opening,150,750,3665.69,402
Finger Opening,149,984,4809.38,409
Finger Opening,148,985,4814.27,441
Finger Opening,147,984,4809.38,419
Finger Opening,146,984,4809.38,426
Finger Opening,145,984,4809.38,433
Finger Opening,144,984,4809.38,439
Finger Opening,143,984,4809.38,445
Finger Opening,142,984,4809.38,450
Finger Opening,141,984,4809.38,455
Finger Opening,140,932,4555.23,463
Finger Opening,139,945,4618.77,449
Finger Opening,138,984,4809.38,466
Finger Opening,137,984,4809.38,472
Finger Opening,136,984,4809.38,456
Finger Opening,135,984,4809.38,473
Finger Opening,134,984,4809.38,474
Finger Opening,133,984,4809.38,475
Finger Opening,132,984,4809.38,477
Finger Opening,131,985,4814.27,478
Finger Opening,130,984,4809.38,479
Finger Opening,129,984,4809.38,479
Finger Opening,128,926,4525.9,474
Finger Opening,127,984,4809.38,480
Finger Opening,126,984,4809.38,480
Finger Opening,125,984,4809.38,484
Finger Opening,124,984,4809.38,470
Finger Opening,123,984,4809.38,463
Finger Opening,122,985,4814.27,473
Finger Opening,121,984,4809.38,478
Finger Opening,120,984,4809.38,476
Finger Opening,119,985,4814.27,479
Finger Opening,118,984,4809.38,482
Finger Opening,117,984,4809.38,482
Finger Opening,116,985,4814.27,484
Finger Opening,115,984,4809.38,486
Finger Opening,114,984,4809.38,489
Finger Opening,113,985,4814.27,488
Finger Opening,112,984,4809.38,490
Finger Opening,111,985,4814.27,495
Finger Opening,110,985,4814.27,492
Finger Opening,109,985,4814.27,492
Finger Opening,108,984,4809.38,494
Finger Opening,107,985,4814.27,494
Finger Opening,106,984,4809.38,506
Finger Opening,105,985,4814.27,496
Finger Opening,104,985,4814.27,495
Finger Opening,103,985,4814.27,495
Finger Opening,102,985,4814.27,494
Finger Opening,101,985,4814.27,496
Finger Opening,100,985,4814.27,497
Finger Opening,99,985,4814.27,497
Finger Opening,98,985,4814.27,497
Finger Opening,97,985,4814.27,491
Finger Opening,96,985,4814.27,497
Finger Opening,95,985,4814.27,497
Finger Opening,94,985,4814.27,498
Finger Opening,93,985,4814.27,498
Finger Opening,92,985,4814.27,498
Finger Opening,91,985,4814.27,499
Finger Closing,90,985,4814.27,498
Finger Closing,90,985,4814.27,499
Finger Closing,91,984,4809.38,496
Finger Closing,92,985,4814.27,499
Finger Closing,93,985,4814.27,499
Finger Closing,94,985,4814.27,499
Finger Closing,95,985,4814.27,499
Finger Closing,96,985,4814.27,499
Finger Closing,97,985,4814.27,498
Finger Closing,98,985,4814.27,499
Finger Closing,99,985,4814.27,499
Finger Closing,100,985,4814.27,497
Finger Closing,101,985,4814.27,498
Finger Closing,102,985,4814.27,498
Finger Closing,103,985,4814.27,498
Finger Closing,104,985,4814.27,497
Finger Closing,105,985,4814.27,497
Finger Closing,106,985,4814.27,497
Finger Closing,107,985,4814.27,497
Finger Closing,108,985,4814.27,499
Finger Closing,109,984,4809.38,496
Finger Closing,110,985,4814.27,495
Finger Closing,111,782,3822.09,494
Finger Closing,112,624,3049.85,492
Finger Closing,113,508,2482.89,489
Finger Closing,114,491,2399.8,489
Finger Closing,115,888,4340.18,484
Finger Closing,116,984,4809.38,483
Finger Closing,117,985,4814.27,481
Finger Closing,118,984,4809.38,478
Finger Closing,119,984,4809.38,478
Finger Closing,120,985,4814.27,476
Finger Closing,121,984,4809.38,473
Finger Closing,122,984,4809.38,469
Finger Closing,123,985,4814.27,470
Finger Closing,124,984,4809.38,464
Finger Closing,125,984,4809.38,456
Finger Closing,126,984,4809.38,460
Finger Closing,127,984,4809.38,435
Finger Closing,128,984,4809.38,438
Finger Closing,129,985,4814.27,434
Finger Closing,130,984,4809.38,339
Finger Closing,131,814,3978.49,437
Finger Closing,132,732,3577.71,448
Finger Closing,133,738,3607.04,444
Finger Closing,134,805,3934.51,447
Finger Closing,135,695,3396.87,446
Finger Closing,136,737,3602.15,446
Finger Closing,137,983,4804.5,450
Finger Closing,138,936,4574.78,444
Finger Closing,139,848,4144.67,442
Finger Closing,140,850,4154.45,442
Finger Closing,141,930,4545.45,441
Finger Closing,142,984,4809.38,441
Finger Closing,143,901,4403.71,440
Finger Closing,144,901,4403.71,439
Finger Closing,145,984,4809.38,446
Finger Closing,146,896,4379.28,439
Finger Closing,147,883,4315.74,439
Finger Closing,148,807,3944.28,440
Finger Closing,149,736,3597.26,441
Finger Closing,150,885,4325.51,440
Finger Closing,151,912,4457.48,437
Finger Closing,152,780,3812.32,433
Finger Closing,153,844,4125.12,432
Finger Closing,154,960,4692.08,430
Finger Closing,155,884,4320.63,426
Finger Closing,156,922,4506.35,421
Finger Closing,157,906,4428.15,418
Finger Closing,158,704,3440.86,412
Finger Closing,159,638,3118.28,407
Finger Closing,160,619,3025.42,403
Finger Closing,161,754,3685.24,401
Finger Closing,162,624,3049.85,397
Finger Closing,163,876,4281.52,392
Finger Closing,164,736,3597.26,390
Finger Closing,165,771,3768.33,387
Finger Closing,166,884,4320.63,380
Finger Closing,167,778,3802.54,379
Finger Closing,168,674,3294.23,377
Finger Closing,169,604,2952.1,378
Finger Opening,170,632,3088.95,380
Finger Opening,170,694,3391.98,383
Finger Opening,169,847,4139.78,385
Finger Opening,168,898,4389.05,389
Finger Opening,167,754,3685.24,391
Finger Opening,166,635,3103.62,392
Finger Opening,165,578,2825.02,392
Finger Opening,164,606,2961.88,393
Finger Opening,163,546,2668.62,393
Finger Opening,162,525,2565.98,392
Finger Opening,161,478,2336.27,393
Finger Opening,160,405,1979.47,392
Finger Opening,159,448,2189.64,392
Finger Opening,158,607,2966.76,391
Finger Opening,157,593,2898.34,392
Finger Opening,156,638,3118.28,392
Finger Opening,155,763,3729.23,393
Finger Opening,154,711,3475.07,393
Finger Opening,153,733,3582.6,393
Finger Opening,152,687,3357.77,393
Finger Opening,151,638,3118.28,394
Finger Opening,150,728,3558.16,394
Finger Opening,149,967,4726.29,398
Finger Opening,148,858,4193.55,400
Finger Opening,147,763,3729.23,405
Finger Opening,146,843,4120.23,409
Finger Opening,145,844,4125.12,414
Finger Opening,144,750,3665.69,421
Finger Opening,143,660,3225.81,427
Finger Opening,142,865,4227.76,434
Finger Opening,141,983,4804.5,436
Finger Opening,140,974,4760.51,445
Finger Opening,139,984,4809.38,453
Finger Opening,138,985,4814.27,458
Finger Opening,137,984,4809.38,478
Finger Opening,136,984,4809.38,467
Finger Opening,135,984,4809.38,467
Finger Opening,134,984,4809.38,493
Finger Opening,133,984,4809.38,471
Finger Opening,132,985,4814.27,471
Finger Opening,131,984,4809.38,472
Finger Opening,130,985,4814.27,473
Finger Opening,129,985,4814.27,473
Finger Opening,128,984,4809.38,469
Finger Opening,127,984,4809.38,463
Finger Opening,126,984,4809.38,464
Finger Opening,125,985,4814.27,466
Finger Opening,124,984,4809.38,464
Finger Opening,123,985,4814.27,465
Finger Opening,122,984,4809.38,480
Finger Opening,121,984,4809.38,482
Finger Opening,120,985,4814.27,483
Finger Opening,119,984,4809.38,484
Finger Opening,118,984,4809.38,486
Finger Opening,117,985,4814.27,487
Finger Opening,116,984,4809.38,488
Finger Opening,115,984,4809.38,488
Finger Opening,114,985,4814.27,490
Finger Opening,113,984,4809.38,491
Finger Opening,112,985,4814.27,491
Finger Opening,111,985,4814.27,477
Finger Opening,110,984,4809.38,492
Finger Opening,109,984,4809.38,500
Finger Opening,108,985,4814.27,493
Finger Opening,107,984,4809.38,493
Finger Opening,106,984,4809.38,491
Finger Opening,105,984,4809.38,494
Finger Opening,104,985,4814.27,495
Finger Opening,103,985,4814.27,495
Finger Opening,102,985,4814.27,499
Finger Opening,101,984,4809.38,496
Finger Opening,100,985,4814.27,496
Finger Opening,99,984,4809.38,496
Finger Opening,98,985,4814.27,497
Finger Opening,97,985,4814.27,494
Finger Opening,96,985,4814.27,498
Finger Opening,95,985,4814.27,497
Finger Opening,94,985,4814.27,497
Finger Opening,93,985,4814.27,498
Finger Opening,92,984,4809.38,498
Finger Opening,91,985,4814.27,498
Finger Closing,90,985,4814.27,498
Finger Closing,90,985,4814.27,499
Finger Closing,91,985,4814.27,498
Finger Closing,92,985,4814.27,499
Finger Closing,93,985,4814.27,499
Finger Closing,94,985,4814.27,499
Finger Closing,95,985,4814.27,500
Finger Closing,96,985,4814.27,501
Finger Closing,97,985,4814.27,501
Finger Closing,98,985,4814.27,501
Finger Closing,99,985,4814.27,504
Finger Closing,100,985,4814.27,505
Finger Closing,101,985,4814.27,499
Finger Closing,102,985,4814.27,494
Finger Closing,103,985,4814.27,487
Finger Closing,104,985,4814.27,479
Finger Closing,105,985,4814.27,481
Finger Closing,106,985,4814.27,487
Finger Closing,107,985,4814.27,487
Finger Closing,108,985,4814.27,489
Finger Closing,109,985,4814.27,490
Finger Closing,110,984,4809.38,484
Finger Closing,111,801,3914.96,492
Finger Closing,112,639,3123.17,474
Finger Closing,113,522,2551.32,472
Finger Closing,114,769,3758.55,466
Finger Closing,115,827,4042.03,466
Finger Closing,116,767,3748.78,483
Finger Closing,117,698,3411.53,483
Finger Closing,118,595,2908.11,476
Finger Closing,119,784,3831.87,481
Finger Closing,120,817,3993.16,481
Finger Closing,121,758,3704.79,481
Finger Closing,122,783,3826.98,487
Finger Closing,123,951,4648.09,481
Finger Closing,124,923,4511.24,481
Finger Closing,125,984,4809.38,481
Finger Closing,126,984,4809.38,480
Finger Closing,127,984,4809.38,480
Finger Closing,128,984,4809.38,479
Finger Closing,129,984,4809.38,479
Finger Closing,130,984,4809.38,481
Finger Closing,131,984,4809.38,477
Finger Closing,132,984,4809.38,477
Finger Closing,133,984,4809.38,473
Finger Closing,134,984,4809.38,475
Finger Closing,135,984,4809.38,473
Finger Closing,136,984,4809.38,472
Finger Closing,137,984,4809.38,468
Finger Closing,138,984,4809.38,467
Finger Closing,139,952,4652.98,465
Finger Closing,140,984,4809.38,463
Finger Closing,141,984,4809.38,462
Finger Closing,142,984,4809.38,461
Finger Closing,143,984,4809.38,459
Finger Closing,144,984,4809.38,458
Finger Closing,145,984,4809.38,451
Finger Closing,146,984,4809.38,444
Finger Closing,147,985,4814.27,454
Finger Closing,148,985,4814.27,453
Finger Closing,149,984,4809.38,449
Finger Closing,150,984,4809.38,449
Finger Closing,151,984,4809.38,448
Finger Closing,152,966,4721.41,446
Finger Closing,153,984,4809.38,443
Finger Closing,154,985,4814.27,451
Finger Closing,155,984,4809.38,437
Finger Closing,156,984,4809.38,434
Finger Closing,157,985,4814.27,434
Finger Closing,158,984,4809.38,431
Finger Closing,159,984,4809.38,429
Finger Closing,160,816,3988.27,431
Finger Closing,161,939,4589.44,435
Finger Closing,162,984,4809.38,436
Finger Closing,163,898,4389.05,436
Finger Closing,164,754,3685.24,436
Finger Closing,165,934,4565,436
Finger Closing,166,973,4755.62,439
Finger Closing,167,933,4560.12,440
Finger Closing,168,769,3758.55,440
Finger Closing,169,722,3528.84,440
Finger Opening,170,743,3631.48,438
Finger Opening,170,868,4242.42,438
Finger Opening,169,985,4814.27,437
Finger Opening,168,985,4814.27,437
Finger Opening,167,985,4814.27,437
Finger Opening,166,985,4814.27,437
Finger Opening,165,985,4814.27,440
Finger Opening,164,985,4814.27,437
Finger Opening,163,985,4814.27,437
Finger Opening,162,985,4814.27,437
Finger Opening,161,985,4814.27,438
Finger Opening,160,985,4814.27,438
Finger Opening,159,984,4809.38,439
Finger Opening,158,984,4809.38,440
Finger Opening,157,985,4814.27,441
Finger Opening,156,984,4809.38,449
Finger Opening,155,984,4809.38,442
Finger Opening,154,984,4809.38,443
Finger Opening,153,984,4809.38,443
Finger Opening,152,985,4814.27,442
Finger Opening,151,985,4814.27,444
Finger Opening,150,985,4814.27,444
Finger Opening,149,985,4814.27,427
Finger Opening,148,929,4540.57,427
Finger Opening,147,914,4467.25,424
Finger Opening,146,952,4652.98,438
Finger Opening,145,984,4809.38,443
Finger Opening,144,984,4809.38,445
Finger Opening,143,905,4423.27,448
Finger Opening,142,984,4809.38,451
Finger Opening,141,984,4809.38,457
Finger Opening,140,984,4809.38,462
Finger Opening,139,984,4809.38,465
Finger Opening,138,984,4809.38,469
Finger Opening,137,801,3914.96,492
Finger Opening,136,808,3949.17,471
Finger Opening,135,827,4042.03,472
Finger Opening,134,942,4604.11,473
Finger Opening,133,984,4809.38,474
Finger Opening,132,985,4814.27,474
Finger Opening,131,982,4799.61,475
Finger Opening,130,984,4809.38,474
Finger Opening,129,984,4809.38,476
Finger Opening,128,985,4814.27,477
Finger Opening,127,984,4809.38,477
Finger Opening,126,934,4565,478
Finger Opening,125,785,3836.75,437
Finger Opening,124,760,3714.56,478
Finger Opening,123,984,4809.38,479
Finger Opening,122,977,4775.17,483
Finger Opening,121,985,4814.27,482
Finger Opening,120,935,4569.89,479
Finger Opening,119,927,4530.79,479
Finger Opening,118,955,4667.64,481
Finger Opening,117,839,4100.68,480
Finger Opening,116,985,4814.27,480
Finger Opening,115,984,4809.38,479
Finger Opening,114,981,4794.72,479
Finger Opening,113,877,4286.41,480
Finger Opening,112,985,4814.27,481
Finger Opening,111,985,4814.27,485
Finger Opening,110,985,4814.27,482
Finger Opening,109,985,4814.27,483
Finger Opening,108,985,4814.27,484
Finger Opening,107,985,4814.27,484
Finger Opening,106,984,4809.38,483
Finger Opening,105,984,4809.38,487
Finger Opening,104,985,4814.27,484
Finger Opening,103,984,4809.38,480
Finger Opening,102,985,4814.27,482
Finger Opening,101,985,4814.27,483
Finger Opening,100,984,4809.38,478
Finger Opening,99,979,4784.95,473
Finger Opening,98,943,4608.99,475
Finger Opening,97,945,4618.77,457
Finger Opening,96,901,4403.71,465
Finger Opening,95,984,4809.38,462
Finger Opening,94,984,4809.38,485
Finger Opening,93,985,4814.27,486
Finger Opening,92,985,4814.27,485
Finger Opening,91,984,4809.38,485
Finger Closing,90,984,4809.38,485
Finger Closing,90,985,4814.27,485
Finger Closing,91,984,4809.38,479
Finger Closing,92,823,4022.48,473
Finger Closing,93,738,3607.04,477
Finger Closing,94,984,4809.38,478
Finger Closing,95,985,4814.27,475
Finger Closing,96,985,4814.27,473
Finger Closing,97,985,4814.27,470
Finger Closing,98,985,4814.27,469
Finger Closing,99,985,4814.27,488
Finger Closing,100,984,4809.38,488
Finger Closing,101,984,4809.38,488
Finger Closing,102,985,4814.27,488
Finger Closing,103,985,4814.27,489
Finger Closing,104,922,4506.35,488
Finger Closing,105,846,4134.9,488
Finger Closing,106,728,3558.16,488
Finger Closing,107,620,3030.3,488
Finger Closing,108,580,2834.8,487
Finger Closing,109,651,3181.82,487
Finger Closing,110,805,3934.51,487
Finger Closing,111,677,3308.9,480
Finger Closing,112,735,3592.38,485
Finger Closing,113,764,3734.12,483
Finger Closing,114,898,4389.05,480
Finger Closing,115,850,4154.45,474
Finger Closing,116,815,3983.38,477
